OBJECTID,TYPE,LOCATION,STATUS,ST_ID,MATERIAL,MAP_MILES,WIDTH_FT,ST_TYPE,ST_TONAGE,TRAIL_NAME,OWNER,ADA,GWSTATUS,TRAILHEAD_,GlobalID,SHAPE_Leng
"798",Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.031791110000000,8.000000000000000,NA,0.000000000000000,Snelling Branch Trail,COR,NO,OPEN,"360",{1A0619F0-4722-48AD-9466-F7D162D95636},0.000505336137959
"799",Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.114008320000000,8.000000000000000,NA,0.000000000000000,Snelling Branch Trail,COR,NO,OPEN,"361",{20D1A2DE-1B7B-47A2-92BF-55A1CC98BBEC},0.001902117396820
"800",Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.297462280000000,8.000000000000000,NA,0.000000000000000,Snelling Branch Trail,COR,NO,OPEN,"360",{DADF22F0-FBAD-491C-8038-237A6B02146E},0.005062855793548
"801",Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.005350060000000,8.000000000000000,NA,0.000000000000000,Snelling Branch Trail,COR,NO,OPEN,"360",{A727666D-BAC6-4989-AC92-D13970713678},0.000095131662703
"802",Structure,Snelling Branch Trail,Existing,"16",Wood Decking,0.004106560000000,6.000000000000000,Bridge,5.000000000000000,Snelling Branch Trail,COR,NO,OPEN,"360",{BF9609F2-8887-4B64-9228-A2E0477A1C6A},0.000073155661234
"803",Trail,Shelley Lake Segment,Existing,NA,Asphalt,0.116844860000000,8.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"54",{35C8D2C4-51A4-47C3-A6FD-03EAD35B5866},0.001733695636539
"804",Trail,Bent Creek Segment,Existing,NA,Asphalt,0.009342910000000,10.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"54",{A23B1A6C-2E99-441A-8412-C8B827DC3B4B},0.000166039965656
"805",Structure,Bent Creek Segment - # 2015,Existing,"2015",Asphalt,0.016395210000000,10.000000000000000,Underpass,,Mine Creek Trail,COR,NO,OPEN,"54",{8D98F521-F940-485F-B4BD-38C0119AE20D},0.000291957000155
"806",Trail,Bent Creek Segment,Existing,NA,Asphalt,0.270651760000000,10.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"56",{0FEDEA9B-AEE2-42C0-ADFD-6233E44F447A},0.004446690655236
"807",Trail,Bent Creek Segment,Existing,NA,Asphalt,0.020387650000000,10.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,YES,OPEN,"56",{75BC9E1C-73C1-40A1-A0C5-1FC38E6F6F15},0.000314611655168
"808",Structure,Bent Creek Segment - # 2016,Existing,"2016",Asphalt,0.018706730000000,10.000000000000000,Underpass,,Mine Creek Trail,COR,YES,OPEN,"56",{6DFBAC32-DEF1-4F39-9F1A-C26B0809F257},0.000276812775653
"809",Trail,Bent Creek Segment,Existing,NA,Asphalt,0.012284590000000,10.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,YES,OPEN,"55",{DBABB332-3926-4EF0-B983-0203E123263B},0.000181710496706
"810",Trail,Bent Creek Segment,Existing,NA,Asphalt,0.056188050000000,10.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,YES,OPEN,"55",{18A7F218-C888-4B60-B73C-3D16887626F8},0.000865722617725
"811",Trail,Sawmill Segment,Existing,NA,Natural,0.077877950000000,2.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"354",{6B05C267-C273-4C82-B0E0-DE9E8AA8E535},0.001160836685714
"812",Trail,Sawmill Segment,Existing,NA,Natural,0.122557180000000,2.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"354",{EB58AC4E-5E52-41CB-B3F6-096904734E8A},0.001946397648433
"813",Trail,Sawmill Segment,Existing,NA,Natural,0.058257710000000,2.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"354",{0FB94C81-20C1-4295-B3F1-75B5B40B58DA},0.000863698895089
"814",Trail,Sawmill Segment,Existing,NA,Natural,0.087206960000000,2.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"354",{69BCFA77-C62C-4933-B649-8E46E16D0377},0.001313348312239
"815",Trail,Sawmill Segment,Existing,NA,Natural,0.226363380000000,4.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"354",{37AAD10B-F351-4771-93D7-1EC65B517CE6},0.003413268326110
"816",Structure,Sawmill Segment -  # 7,Existing,"7",Wood Decking,0.003030300000000,6.000000000000000,Bridge,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"55",{BD705AEF-16AF-489C-A46C-19EC38D5B95E},0.000044553023752
"817",Structure,Sawmill Segment -  # 6,Existing,"6",Wood Decking,0.005303030000000,5.000000000000000,Bridge,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"354",{5C3D53A4-57AF-44CA-9AB7-545789A08CB1},0.000093624756453
"818",Structure,Sawmill Segment -  # 5,Existing,"5",Wood Decking,0.011363670000000,4.000000000000000,Bridge,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"354",{D937A2B9-4F78-4B9C-9E85-D4A932051E7E},0.000185102105742
"819",Structure,Sawmill Segment -  # 4,Existing,"4",Wood Decking,0.003030280000000,6.000000000000000,Bridge,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"354",{A22EDB9C-EFD6-4FA0-992D-D22D3A649155},0.000050309056340
"820",Structure,Sawmill Segment -  # 3,Existing,"3",Wood Decking,0.003219710000000,5.000000000000000,Bridge,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"354",{1FFF016A-E6D3-46F1-B424-B9FE95538FA0},0.000046703008403
"821",Trail,Sawmill Segment,Existing,NA,Natural,0.320696700000000,4.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"55",{06C4257B-6C2E-4821-81C9-02EE3A60F17D},0.005168191790328
"822",Trail,East Fork Mine Creek Trail,Existing,NA,Concrete,0.060552560000000,5.000000000000000,Sidewalk,0.000000000000000,East Fork Mine Creek Trail,COR,NO,OPEN,"107",{5DE8F498-E861-4737-955F-AC4840AA9723},0.001058165894859
"823",Trail,East Fork Mine Creek Trail,Existing,NA,Concrete,0.083688860000000,5.000000000000000,Sidewalk,0.000000000000000,East Fork Mine Creek Trail,COR,NO,OPEN,"104",{F5FE718A-3ADF-4D8E-9C0E-AF15ECF2F901},0.001434030952720
"824",Structure,Honeycutt Creek Trail - # 2024,Existing,"2024",Asphalt,0.050039970000000,10.000000000000000,Tunnel,,Honeycutt Creek Trail,COR,NO,OPEN,"162",{08A40FF4-4817-4DAC-A145-3B7DD85E7E1C},0.000829751822966
"825",Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.363183080000000,8.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"167",{972F02E9-8D8D-4ED2-B697-53BD97812985},0.005981104061434
"826",Structure,Honeycutt Creek Trail,Existing,"353",Asphalt,0.038859040000000,12.000000000000000,NA,,Honeycutt Creek Trail,COR,NO,OPEN,"102",{712F70D2-F365-41EF-AD4A-AF8780AA1FF3},0.000591222209907
"827",Structure,Honeycutt Creek Trail,Existing,"352",Wood Decking,0.121153700000000,10.000000000000000,Boardwalk,5.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"162",{DE45D3AE-8C1C-4B64-99FD-7187E1246EC3},0.001848682297065
"828",Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.031584260000000,10.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"162",{6CDFAEDD-1BEB-48C5-B88B-042CF186E40A},0.000460830647908
"829",Structure,Honeycutt Creek Trail,Existing,"351",Wood Decking,0.026881820000000,10.000000000000000,Boardwalk,5.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"162",{085D47F3-9C7E-49EE-82F5-F02FC8C8F727},0.000417319073909
"830",Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.024302960000000,10.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"162",{997C4E20-1FE7-4AD8-9149-8520E3396620},0.000358846285078
"831",Structure,Honeycutt Creek Trail,Existing,"350",Wood Decking,0.073256750000000,10.000000000000000,Boardwalk,5.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"162",{174F9746-9923-4646-9F54-86DACA129312},0.001183463685438
"832",Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.021340120000000,10.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"162",{FA9EB143-EF18-48AB-AA7E-91588FB0D3A3},0.000368034640660
"833",Structure,Honeycutt Creek Trail,Existing,"349",Wood Decking,0.048205880000000,10.000000000000000,Boardwalk,5.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"162",{BA9BE0D9-A0FC-4619-83F7-40363EA92122},0.000740246217353
"834",Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.002180020000000,10.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"162",{E01B2C15-3A6A-490E-84DD-631CA2ECA43F},0.000037189184295
"835",Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.002011780000000,10.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"162",{BAD105B6-CB90-4A8F-80EA-3DC92D141824},0.000031197486634
"836",Structure,Honeycutt Creek Trail,Existing,"348",Wood Decking,0.038196370000000,10.000000000000000,Boardwalk,5.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"167",{AF895E64-DC55-48D0-8962-293CC4317443},0.000608875069901
"837",Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.347658150000000,10.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"167",{90BA00D1-D228-4EF5-90B6-4956F2E1BAA4},0.005810947984662
"838",Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.350137580000000,10.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,YES,OPEN,"163",{4097CE0B-8785-4DE3-BF50-A908265B4FA4},0.005212144831486
"839",Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.232649730000000,10.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,YES,OPEN,"169",{335E1B5B-4CBE-4110-8432-2835F0284474},0.003440436693071
"840",Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.326532310000000,6.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"165",{EE72D7F7-CF80-4E5B-AA4B-F1E2A10703EE},0.005062976222492
"841",Structure,Honeycutt Creek Trail,Existing,"346",Wood Decking,0.003025980000000,6.000000000000000,Bridge,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"165",{F86BBA39-A1FD-4A15-87BA-5125F4489846},0.000053019498538
"842",Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.222921270000000,6.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"165",{7C36E7CE-23CD-460A-9BF7-04D4E991CB40},0.003399926017147
"843",Structure,Honeycutt Creek Trail,Existing,"345",Wood Decking,0.016517420000000,6.000000000000000,Bridge,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"165",{87BB7F9F-60CF-44C0-BBC1-731361B7210A},0.000263053535447
"844",Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.205025730000000,6.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"165",{60AF070A-AB84-4DA0-B89E-B22CA3332D84},0.003330380909988
"845",Structure,Honeycutt Creek Trail,Existing,"344",Wood Decking,0.011430730000000,6.000000000000000,Bridge,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"165",{F9133743-22D1-4517-8ABF-A72FEEEB3208},0.000203618391037
"846",Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.003387950000000,6.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"165",{1EE8348F-3F6A-471E-BFFF-F768D104A127},0.000056579553766
"847",Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.098363610000000,2.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"165",{D7B951DE-3604-4D50-85F0-454C5951BC4F},0.001622659359747
"848",Structure,Honeycutt Creek Trail,Existing,"343",Wood Decking,0.007629100000000,7.000000000000000,Boardwalk,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"171",{7360A910-5C38-4479-AF24-3E4B1797223E},0.000133051705397
"849",Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.383036500000000,2.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"171",{5A964ACD-708B-48DC-8585-9AC9ABF6132D},0.006428156603479
"850",Structure,Honeycutt Creek Trail,Existing,"342",Wood Decking,0.006813510000000,7.000000000000000,Boardwalk,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"171",{9C71BF06-E0F9-4AD9-961B-E93A51B7CB29},0.000120099342633
"851",Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.015666560000000,2.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"171",{E84D3BA5-9714-4BE7-BB9D-9DED33944EEE},0.000270116549623
"852",Structure,Honeycutt Creek Trail,Existing,"341",Wood Decking,0.002258350000000,7.000000000000000,Bridge,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"171",{A8C3A79E-0D8E-4E5C-8189-A29E0A551645},0.000034530586995
"853",Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.015862410000000,2.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"171",{F7C7F712-D865-49AC-BA3E-D54BBCC64CB1},0.000248789834781
"854",Structure,Honeycutt Creek Trail,Existing,"340",Wood Decking,0.006802650000000,7.000000000000000,Boardwalk,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"171",{FD2837E3-14EE-45B6-81CD-0D7353927FC7},0.000106138323508
"855",Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.345697250000000,2.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"171",{05545678-2123-4002-BDCC-5977B75962C3},0.005346772712948
"856",Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.013298310000000,10.000000000000000,NA,0.000000000000000,Honeycutt Creek Trail,COR,YES,OPEN,"170",{B2662BB8-C7D8-4E96-8B47-CC3608B11B48},0.000205275303834
"857",Structure,Honeycutt Creek Trail,Existing,"347",Asphalt,0.005832820000000,9.000000000000000,NA,5.000000000000000,Honeycutt Creek Trail,COR,NO,OPEN,"170",{0B567845-7CC3-49C4-B83F-EE0C7BACF422},0.000084630318030
"858",Trail,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.190423230000000,10.000000000000000,NA,0.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"101",{3E54637E-BEFE-4206-BD65-D417AE0A9B56},0.002860898425612
"859",Structure,East Fork Mine Creek Trail - #,Existing,"363",Metal,0.014388200000000,10.000000000000000,Boardwalk,5.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"101",{CC281D6E-8DBB-47A0-AACF-178A51E919A0},0.000214617699397
"860",Structure,East Fork Mine Creek Trail - #,Existing,"362",Wood Decking,0.011492610000000,10.000000000000000,Bridge,5.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"101",{E0C1E699-91E2-456F-9A18-242830B04766},0.000180524131696
"861",Trail,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.018615240000000,10.000000000000000,NA,0.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"101",{082BFBE7-557E-45FF-BA05-E418246599D1},0.000287557312654
"862",Structure,East Fork Mine Creek Trail - #,Existing,"361",Metal,0.011414180000000,10.000000000000000,Bridge,5.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"101",{B6C4E601-5382-4A0A-AE19-E7B4DFF20107},0.000190510704034
"863",Structure,East Fork Mine Creek Trail - #,Existing,"360",Wood Decking,0.015901880000000,10.000000000000000,Boardwalk,5.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"101",{179284ED-0F18-45B6-90FA-31EFD5879994},0.000245517833451
"864",Trail,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.440855360000000,10.000000000000000,NA,0.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"112",{67B26F1A-8234-4BF0-819C-4A0AA62F8475},0.006904349988850
"865",Structure,East Fork Mine Creek Trail,Existing,"358",Asphalt,0.031991730000000,11.000000000000000,NA,,East Fork Mine Creek Trail,COR,YES,OPEN,"114",{DC7B86E4-3C61-4E5F-93BA-8767169E687F},0.000512231566485
"866",Structure,East Fork Mine Creek Trail - #,Existing,"357",Wood Decking,0.011216340000000,10.000000000000000,Boardwalk,5.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"114",{D0392C4C-4200-45A0-8D75-3FABE3F662BA},0.000162732832921
"867",Structure,East Fork Mine Creek Trail - #,Existing,"356",Metal,0.015588980000000,10.000000000000000,Bridge,5.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"114",{6DED4505-2C13-4E8A-909B-5B405E94DFBF},0.000226156491310
"868",Structure,East Fork Mine Creek Trail - #,Existing,"355",Wood Decking,0.010843110000000,10.000000000000000,Boardwalk,5.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"114",{F0B6835A-A7D9-48A4-A4FC-AB5BDD4C49AA},0.000166347820675
"869",Trail,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.085405690000000,10.000000000000000,NA,0.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"116",{198FD366-0393-4D77-A895-E24C26273182},0.001483505792023
"870",Structure,East Fork Mine Creek Trail - #,Existing,"354",Wood Decking,0.018361360000000,10.000000000000000,Boardwalk,5.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"116",{8EDFA899-034A-4B77-A3E5-6F2C36556818},0.000324667373753
"871",Trail,East Fork Mine Creek Trail,Existing,NA,Concrete,0.204330070000000,5.000000000000000,Sidewalk,0.000000000000000,East Fork Mine Creek Trail,COR,NO,OPEN,"119",{82942341-E567-482C-AEA0-4C851D073C64},0.003184412652221
"872",Crossing,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.008785690000000,5.000000000000000,NA,0.000000000000000,East Fork Mine Creek Trail,COR,NO,OPEN,"120",{841FE76F-CBB8-4E55-B905-606A9FC98F40},0.000127488632967
"873",Trail,East Fork Mine Creek Trail,Existing,NA,Concrete,0.099057920000000,5.000000000000000,Sidewalk,0.000000000000000,East Fork Mine Creek Trail,COR,NO,OPEN,"120",{0F1E9FCE-AE19-4F37-A027-72EDADB315C0},0.001460535838258
"874",Trail,East Fork Mine Creek Trail,Existing,NA,Concrete,0.090062690000000,5.000000000000000,Sidewalk,0.000000000000000,East Fork Mine Creek Trail,COR,NO,OPEN,"122",{7C58B9C2-DA77-4EEA-AA8F-4B88B4F4938D},0.001368742281061
"875",Trail,East Fork Mine Creek Trail,Existing,NA,Concrete,0.026633810000000,5.000000000000000,Sidewalk,0.000000000000000,East Fork Mine Creek Trail,COR,NO,OPEN,"126",{090974AF-1C3B-4B60-AF5E-515D3639C838},0.000388385072533
"876",Trail,East Fork Mine Creek Trail,Existing,NA,Concrete,0.090347610000000,10.000000000000000,Sidewalk,0.000000000000000,East Fork Mine Creek Trail,COR,NO,OPEN,"115",{95E41F29-0B03-4BE1-BBDE-8674D77490CC},0.003340748488982
"878",Trail,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.027789980000000,10.000000000000000,NA,0.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"116",{0426C224-04FF-48B9-825B-D30E21AF5563},0.000488681673706
"879",Trail,East Fork Mine Creek Trail,Existing,NA,Concrete,0.065423310000000,5.000000000000000,Sidewalk,0.000000000000000,East Fork Mine Creek Trail,COR,NO,OPEN,"101",{E28E290A-4DB6-4CAA-95C1-0A6EDA4185D2},0.001140220137323
"880",Structure,East Fork Mine Creek Trail,Existing,"364",Asphalt,0.014631850000000,11.000000000000000,NA,,East Fork Mine Creek Trail,COR,YES,OPEN,"101",{704F383C-BD6B-4560-903F-E4419ECAFF50},0.000254882561998
"881",Trail,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.009716430000000,10.000000000000000,NA,0.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"114",{5F2A2F84-2AFD-44AD-9335-09FBF82B90F7},0.000141128516281
"882",Trail,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.009824350000000,10.000000000000000,Sidewalk,0.000000000000000,East Fork Mine Creek Trail,COR,YES,OPEN,"114",{140594EA-08A8-4D84-BB7F-E34F4B75C89F},0.000152579868109
"883",Crossing,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.008721730000000,10.000000000000000,NA,0.000000000000000,East Fork Mine Creek Trail,Unknown,YES,OPEN,"112",{C92E41B3-043D-4227-95ED-8F5C907791EC},0.000146564967872
"884",Structure,East Fork Mine Creek Trail,Existing,"359",Asphalt,0.031607310000000,12.000000000000000,NA,,East Fork Mine Creek Trail,COR,YES,OPEN,"112",{77A6D7BF-F089-4269-A3FC-7D47E1980CF8},0.000510515770699
"885",Trail,East Fork Mine Creek Trail,Existing,NA,Concrete,0.049564080000000,5.000000000000000,Sidewalk,0.000000000000000,East Fork Mine Creek Trail,COR,NO,OPEN,"99",{262F2681-9C8D-457C-9B4A-EC3E2CF84037},0.000876620060122
"886",Trail,Crabtree Valley Segment,Existing,NA,Asphalt,0.021380200000000,8.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,NO,CLOSED_TEMP,"30",{EB5E49CA-3011-4789-A562-DAD3BE385284},0.000312964100211
"887",Structure,Crabtree Valley Segment - # 2004,Existing,"2004",Asphalt,0.037085410000000,8.000000000000000,Underpass,,Crabtree Creek Trail,COR,NO,CLOSED_TEMP,"30",{63668B12-4C20-4A13-B748-0F61BDDA6441},0.000568133231568
"888",Trail,Alleghany Segment,Existing,NA,Asphalt,0.009130960000000,10.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,YES,CLOSED_TEMP,"30",{E14313B4-0A2E-4EDF-B820-59AF97322BF5},0.000149684000482
"889",Structure,Alleghany Segment - # 2011,Existing,"2011",Asphalt,0.009616930000000,10.000000000000000,Underpass,,Crabtree Creek Trail,COR,YES,CLOSED_TEMP,"28",{30286A4D-193C-4EF0-BE51-270D5EAC687E},0.000163301577191
"890",Trail,Alleghany Segment,Existing,NA,Asphalt,0.095159710000000,10.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,YES,CLOSED_TEMP,"28",{7056B2FF-A32E-414A-B887-580E205BDF7C},0.001523680365752
"891",Trail,Alleghany Segment,Existing,NA,Natural,0.067033110000000,4.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,NO,OPEN,"28",{2C849F68-0405-47D3-98B7-43D7C2867CBB},0.001133029268580
"892",Trail,Alleghany Segment,Existing,NA,Natural,0.043507760000000,4.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,NO,OPEN,"21",{EEAA8DBF-EE63-4B44-8DA7-976A25E40746},0.000750885672580
"893",Structure,Alleghany Segment -  # 65,Existing,"65",Wood Decking,0.014626330000000,5.000000000000000,Bridge,0.000000000000000,Crabtree Creek Trail,COR,NO,OPEN,"28",{5C1B18BB-CD1D-4355-89AF-6C3BABB5FB8B},0.000256285425739
"894",Structure,Alleghany Segment -  # 68,Existing,"68",Wood Decking,0.013939530000000,0.000000000000000,Stairs,0.000000000000000,Crabtree Creek Trail,COR,NO,OPEN,"21",{7E0ED687-BCE4-4061-88C8-282B82D4907A},0.000226329038586
"895",Crossing,Alleghany Segment,Abandoned,NA,Asphalt,0.009821600000000,5.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,NO,OPEN,"24",{EF3C061C-BD1C-4E4E-A9CF-0248F9495366},0.000168882175387
